1,qwe,5:11,1
2,qwe,22:265,24
3,--,2147483:647,2147483647
4,--,2147483:647,2147483647
5,--,2147483:647,2147483647
6,--,2147483:647,2147483647
7,--,2147483:647,2147483647
8,--,2147483:647,2147483647
9,--,2147483:647,2147483647
10,--,2147483:647,2147483647
